# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  153       6.297062776305e-10       1.620233144235e-13      -6.718907344532e-12       0.000000000000e+00       3.278158887230e-12       5.882941878054e-13      -4.020655550748e-15 
  154       6.344067713666e-10       1.612074191930e-13      -6.720907418822e-12       0.000000000000e+00       3.217192543713e-12       5.801625159537e-13      -3.959847908033e-15 
  155       6.390804263600e-10       1.603298123606e-13      -6.719419170224e-12       0.000000000000e+00       3.157763037478e-12       5.721974502471e-13      -3.899200684534e-15 
  156       6.437257225870e-10       1.593920584579e-13      -6.714400166158e-12       0.000000000000e+00       3.099809725356e-12       5.643881733933e-13      -3.838601744046e-15 
  157       6.483410905814e-10       1.583958389663e-13      -6.705809627932e-12       0.000000000000e+00       3.043264303960e-12       5.567227317685e-13      -3.777930546434e-15 
  158       6.529249105568e-10       1.573429541738e-13      -6.693608471534e-12       0.000000000000e+00       2.988050656446e-12       5.491880131522e-13      -3.717057991973e-15 
  159       6.574755115295e-10       1.562353250312e-13      -6.677759348421e-12       0.000000000000e+00       2.934084699281e-12       5.417697244645e-13      -3.655846265685e-15 
  160       6.619911704406e-10       1.550749950084e-13      -6.658226686315e-12       0.000000000000e+00       2.881274229010e-12       5.344523695008e-13      -3.594148681682e-15 
  161       6.664702288039e-10       1.538640892293e-13      -6.634976815953e-12       0.000000000000e+00       2.829537822975e-12       5.272226674987e-13      -3.531846847919e-15 
  162       6.709114560833e-10       1.526046839169e-13      -6.607978278300e-12       0.000000000000e+00       2.778863741493e-12       5.200801953094e-13      -3.468966180659e-15 
  163       6.753137169225e-10       1.512989288968e-13      -6.577201622594e-12       0.000000000000e+00       2.729255965951e-12       5.130276481729e-13      -3.405570355325e-15 
  164       6.796758561752e-10       1.499490909274e-13      -6.542619363680e-12       0.000000000000e+00       2.680715548290e-12       5.060674771494e-13      -3.341724920758e-15 
  165       6.839966985685e-10       1.485575553599e-13      -6.504206023210e-12       0.000000000000e+00       2.633240545437e-12       4.992018826866e-13      -3.277497315265e-15 
  166       6.882750483660e-10       1.471268277980e-13      -6.461938170817e-12       0.000000000000e+00       2.586825953738e-12       4.924328081862e-13      -3.212956882666e-15 
