# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  101       3.734053449526e-10       1.107165480481e-13      -3.239643214464e-12       0.000000000000e+00       1.007941817651e-11       1.391089030803e-12      -7.336830156434e-15 
  102       3.777328236592e-10       1.127856421592e-13      -3.332111332591e-12       0.000000000000e+00       9.821761800581e-12       1.362813963522e-12      -7.268190598555e-15 
  103       3.820897517818e-10       1.148317561335e-13      -3.424628016922e-12       0.000000000000e+00       9.572721560781e-12       1.335380030012e-12      -7.201996603646e-15 
  104       3.864757922965e-10       1.168529159414e-13      -3.517122259451e-12       0.000000000000e+00       9.332101183726e-12       1.308772663440e-12      -7.137876313416e-15 
  105       3.908904574626e-10       1.188471343358e-13      -3.609522028438e-12       0.000000000000e+00       9.099626743164e-12       1.282969352667e-12      -7.075407037378e-15 
  106       3.953331031748e-10       1.208124115950e-13      -3.701754289133e-12       0.000000000000e+00       8.874944155200e-12       1.257939379477e-12      -7.014113791562e-15 
  107       3.998029233153e-10       1.227467362650e-13      -3.793745024497e-12       0.000000000000e+00       8.657616673520e-12       1.233643555804e-12      -6.953467837233e-15 
  108       4.042989441051e-10       1.246480859021e-13      -3.885419255927e-12       0.000000000000e+00       8.447122384634e-12       1.210033960965e-12      -6.892885219595e-15 
  109       4.088200184568e-10       1.265144278156e-13      -3.976701063980e-12       0.000000000000e+00       8.242851703094e-12       1.187053678891e-12      -6.831725306514e-15 
  110       4.133650248779e-10       1.283437698249e-13      -4.067514179753e-12       0.000000000000e+00       8.044244814053e-12       1.164649982357e-12      -6.769420871159e-15 
  111       4.179335052335e-10       1.301343183212e-13      -4.157783800574e-12       0.000000000000e+00       7.851229366424e-12       1.142816367150e-12      -6.705890396194e-15 
  112       4.225250984136e-10       1.318843419179e-13      -4.247435046542e-12       0.000000000000e+00       7.663834368037e-12       1.121555430633e-12      -6.641176046354e-15 
  113       4.271393394804e-10       1.335921244645e-13      -4.336392436678e-12       0.000000000000e+00       7.482054129181e-12       1.100865776506e-12      -6.575316674818e-15 
  114       4.317756560305e-10       1.352559662803e-13      -4.424579915254e-12       0.000000000000e+00       7.305847133235e-12       1.080741884194e-12      -6.508347654733e-15 
  115       4.364333645573e-10       1.368741853887e-13      -4.511920878127e-12       0.000000000000e+00       7.135134907305e-12       1.061173978234e-12      -6.440300710744e-15 
  116       4.411116668132e-10       1.384451187513e-13      -4.598338199068e-12       0.000000000000e+00       6.969800892859e-12       1.042147897660e-12      -6.371203750522e-15 
  117       4.458096461717e-10       1.399671235021e-13      -4.683754256101e-12       0.000000000000e+00       6.809689316357e-12       1.023644965393e-12      -6.301080696291e-15 
  118       4.505262639897e-10       1.414385781814e-13      -4.768090957826e-12       0.000000000000e+00       6.654604059891e-12       1.005641857630e-12      -6.229951316357e-15 
  119       4.552603559697e-10       1.428578839698e-13      -4.851269769759e-12       0.000000000000e+00       6.504307531817e-12       9.881104732286e-13      -6.157831056639e-15 
